"","hh_village_code","hh_reserve_section","survey","Question","Value","topic"
"1449",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_cuttree",1,"Forest Use"
"1450",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_collecttree",1,"Forest Use"
"1451",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_fruitgathering",1,"Forest Use"
"1452",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_catchbird",1,"Forest Use"
"1453",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_harvestdonkey",1,"Forest Use"
"1454",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_digtavolo",1,"Forest Use"
"1455",18,"FORET CLASSEE","Menage","alpha_bool_forest_reason_other",1,"Forest Use"
"1456",18,"FORET CLASSEE","Menage","bool_forest_reason_other_rice",0,"Forest Use"
"1457",18,"FORET CLASSEE","Menage","bool_forest_reason_other_mahampy",2,"Forest Use"
"1458",18,"FORET CLASSEE","Menage","bool_forest_reason_other_travel",0,"Forest Use"
"1459",18,"FORET CLASSEE","Menage","bool_forest_reason_other_hunting",0,"Forest Use"
"1460",18,"FORET CLASSEE","Menage","bool_forest_reason_other_cuttree",0,"Forest Use"
"1461",18,"FORET CLASSEE","Menage","bool_forest_reason_other_collecttree",2,"Forest Use"
"1462",18,"FORET CLASSEE","Menage","bool_forest_reason_other_fruitgathering",0,"Forest Use"
"1463",18,"FORET CLASSEE","Menage","bool_forest_reason_other_catchbird",0,"Forest Use"
"1464",18,"FORET CLASSEE","Menage","bool_forest_reason_other_harvestdonkey",1,"Forest Use"
"1465",18,"FORET CLASSEE","Menage","bool_forest_reason_other_digtavolo",0,"Forest Use"
"1466",18,"FORET CLASSEE","Menage","bool_forest_reason_other_other",0,"Forest Use"
"1467",18,"FORET CLASSEE","Menage","bool_forest_notentered_noneed",3,"Forest Use"
"1468",18,"FORET CLASSEE","Menage","bool_forest_notentered_notauthorized",1,"Forest Use"
"1469",18,"FORET CLASSEE","Menage","bool_forest_notentered_fear",0,"Forest Use"
"1470",18,"FORET CLASSEE","Menage","bool_forest_notentered_opportunity",0,"Forest Use"
"1471",18,"FORET CLASSEE","Menage","bool_forest_notentered_far",0,"Forest Use"
"1472",18,"FORET CLASSEE","Menage","bool_forest_notentered_other",1,"Forest Use"
"1473",18,"FORET CLASSEE","Menage","bool_forest_pay_healthcare",5,"Health Care and Treatment"
"1474",18,"FORET CLASSEE","Menage","bool_forest_rules",8,"Forest Use"
"1475",18,"FORET CLASSEE","Menage","bool_forest_advantages",22,"Forest Use"
"1476",18,"FORET CLASSEE","Menage","bool_forest_advantages_water",3,"Forest Use"
"1477",18,"FORET CLASSEE","Menage","bool_forest_advantages_protein",1,"Forest Use"
"1478",18,"FORET CLASSEE","Menage","bool_forest_advantages_construction",7,"Forest Use"
"1479",18,"FORET CLASSEE","Menage","bool_forest_advantages_firewood",12,"Forest Use"
"1480",18,"FORET CLASSEE","Menage","bool_forest_advantages_fruit",0,"Forest Use"
"1481",18,"FORET CLASSEE","Menage","bool_forest_advantages_seeds",1,"Forest Use"
"1482",18,"FORET CLASSEE","Menage","bool_forest_advantages_medicine",0,"Forest Use"
"1483",18,"FORET CLASSEE","Menage","bool_forest_advantages_cleanair",8,"Forest Use"
"1484",18,"FORET CLASSEE","Menage","bool_forest_advantages_rain",10,"Forest Use"
"1485",18,"FORET CLASSEE","Menage","bool_forest_advantages_shade",8,"Forest Use"
"1486",18,"FORET CLASSEE","Menage","bool_forest_advantages_tourism",1,"Forest Use"
"1487",18,"FORET CLASSEE","Menage","bool_forest_advantages_cultural",0,"Forest Use"
"1488",18,"FORET CLASSEE","Menage","bool_forest_advantages_other",0,"Forest Use"
"1489",18,"FORET CLASSEE","Menage","bool_forest_downsides",13,"Forest Use"
"1490",18,"FORET CLASSEE","Menage","bool_forest_downsides_disease",9,"Forest Use"
"1491",18,"FORET CLASSEE","Menage","bool_forest_downsides_animals",0,"Forest Use"
"1492",18,"FORET CLASSEE","Menage","bool_forest_downsides_spirits",0,"Forest Use"
"1493",18,"FORET CLASSEE","Menage","bool_forest_downsides_insects",0,"Forest Use"
"1494",18,"FORET CLASSEE","Menage","bool_forest_downsides_restriction",2,"Forest Use"
"1495",18,"FORET CLASSEE","Menage","bool_forest_downsides_fire",0,"Forest Use"
"1496",18,"FORET CLASSEE","Menage","bool_forest_downsides_other",3,"Forest Use"
"1497",18,"FORET CLASSEE","Menage","bool_forest_threatened",20,"Forest Use"
"1498",18,"FORET CLASSEE","Menage","bool_forest_threats_cuttingtrees",9,"Forest Use"
"1499",18,"FORET CLASSEE","Menage","bool_forest_threats_fires",2,"Forest Use"
"1500",18,"FORET CLASSEE","Menage","bool_forest_threats_agricultureburnt",4,"Forest Use"
"1501",18,"FORET CLASSEE","Menage","bool_forest_threats_wetrice",0,"Forest Use"
"1502",18,"FORET CLASSEE","Menage","bool_forest_threats_charcoal",5,"Forest Use"
"1503",18,"FORET CLASSEE","Menage","bool_forest_threats_hunt",0,"Forest Use"
"1504",18,"FORET CLASSEE","Menage","bool_forest_threats_other",0,"Forest Use"
"1505",18,"FORET CLASSEE","Menage","bool_forest_protect",26,"Forest Use"
"1506",18,"FORET CLASSEE","Menage","bool_forest_protect_water",26,"Forest Use"
"1507",18,"FORET CLASSEE","Menage","bool_forest_protect_mosquitos",16,"Possession and Use of Mosquito Nets"
"1508",18,"FORET CLASSEE","Menage","bool_forest_protect_tourism",22,"Forest Use"
"1509",18,"FORET CLASSEE","Menage","bool_forest_protect_rain",26,"Forest Use"
"1510",18,"FORET CLASSEE","Menage","bool_forest_protect_shade",26,"Forest Use"
"1511",18,"FORET CLASSEE","Menage","bool_forest_protect_agriculture",21,"Forest Use"
"1512",18,"FORET CLASSEE","Menage","bool_forest_acceptable_cuttrees",19,"Forest Use"
"1513",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_endanger",9,"Forest Use"
"1514",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_various",9,"Forest Use"
"1515",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_sell",8,"Forest Use"
"1516",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_illegal",9,"Forest Use"
"1517",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_customary",3,"Forest Use"
"1518",18,"FORET CLASSEE","Menage","bool_forest_acceptable_no_other",0,"Forest Use"
"1519",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_endanger",14,"Forest Use"
"1520",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_various",19,"Forest Use"
"1521",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_needs",19,"Forest Use"
"1522",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_house",14,"Housing Characteristics"
"1523",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_customary",5,"Forest Use"
"1524",18,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_other",0,"Forest Use"
"1525",18,"FORET CLASSEE","Menage","bool_forest_eat_lemur",3,"Forest Use"
"1526",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts",1,"Forest Use"
"1527",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_no",1,"Forest Use"
"1528",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_notcuttingtrees",1,"Forest Use"
"1529",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_nothunting",1,"Forest Use"
"1530",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_stillneed",1,"Forest Use"
"1531",18,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_other",1,"Forest Use"
"1532",18,"FORET CLASSEE","Menage","bool_forest_good",0,"Forest Use"
"1533",18,"FORET CLASSEE","Menage","bool_forest_future",28,"Forest Use"
"1534",19,"FORET CLASSEE","Menage","numeric_house_hectare_owned",0.5,"Housing Characteristics"
"1535",19,"FORET CLASSEE","Menage","numeric_house_pct_agr",65,"Housing Characteristics"
"1536",19,"FORET CLASSEE","Menage","numeric_house_months_production_irrigated",6,"Housing Characteristics"
"1537",19,"FORET CLASSEE","Menage","numeric_house_months_production_rainfed",4,"Housing Characteristics"
"1538",19,"FORET CLASSEE","Menage","numeric_house_cows",0,"Housing Characteristics"
"1539",19,"FORET CLASSEE","Menage","numeric_house_zebus",0,"Housing Characteristics"
"1540",19,"FORET CLASSEE","Menage","numeric_house_goats",0,"Housing Characteristics"
"1541",19,"FORET CLASSEE","Menage","numeric_house_sheep",0,"Housing Characteristics"
"1542",19,"FORET CLASSEE","Menage","numeric_house_chickens",5.5,"Housing Characteristics"
"1543",19,"FORET CLASSEE","Menage","numeric_house_pigs",1.83333333333333,"Housing Characteristics"
"1544",19,"FORET CLASSEE","Menage","numeric_house_poultry",0,"Housing Characteristics"
"1545",19,"FORET CLASSEE","Menage","numeric_house_other",0,"Housing Characteristics"
"1546",19,"FORET CLASSEE","Menage","numeric_house_rooms",1.33333333333333,"Housing Characteristics"
"1547",19,"FORET CLASSEE","Menage","numeric_house_total_income",481333.333333333,"Housing Characteristics"
"1548",19,"FORET CLASSEE","Menage","numeric_water_duration",15,"Water and Sanitation"
"1549",19,"FORET CLASSEE","Menage","numeric_mosq_net_number",1.33333333333333,"Possession and Use of Mosquito Nets"
"1550",19,"FORET CLASSEE","Menage","numeric_food_months",3.5,"Food Security"
"1551",19,"FORET CLASSEE","Menage","bool_house_owns_cellphone",0,"Housing Characteristics"
"1552",19,"FORET CLASSEE","Menage","bool_house_owns_show",0,"Housing Characteristics"
"1553",19,"FORET CLASSEE","Menage","bool_house_owns_bicycle",0,"Housing Characteristics"
"1554",19,"FORET CLASSEE","Menage","bool_house_owns_motorcycle",0,"Housing Characteristics"
"1555",19,"FORET CLASSEE","Menage","bool_house_owns_boat",0,"Housing Characteristics"
"1556",19,"FORET CLASSEE","Menage","bool_house_owns_net",0,"Housing Characteristics"
"1557",19,"FORET CLASSEE","Menage","bool_house_owns_animal",0,"Housing Characteristics"
"1558",19,"FORET CLASSEE","Menage","bool_house_owns_truck",0,"Housing Characteristics"
"1559",19,"FORET CLASSEE","Menage","bool_house_owns_motorboat",0,"Housing Characteristics"
"1560",19,"FORET CLASSEE","Menage","bool_house_owns_plow",0,"Housing Characteristics"
"1561",19,"FORET CLASSEE","Menage","bool_house_owns_sewingmachine",0,"Housing Characteristics"
"1562",19,"FORET CLASSEE","Menage","bool_house_owns_tractor",0,"Housing Characteristics"
"1563",19,"FORET CLASSEE","Menage","bool_house_has_electricity",2,"Housing Characteristics"
"1564",19,"FORET CLASSEE","Menage","bool_house_owns_land",6,"Housing Characteristics"
"1565",19,"FORET CLASSEE","Menage","bool_house_grows_irrigated_rice",6,"Housing Characteristics"
"1566",19,"FORET CLASSEE","Menage","bool_house_grows_rainfed_rice",1,"Housing Characteristics"
"1567",19,"FORET CLASSEE","Menage","bool_house_grows_cassava_rice",6,"Housing Characteristics"
"1568",19,"FORET CLASSEE","Menage","bool_house_grows_potato_rice",6,"Housing Characteristics"
"1569",19,"FORET CLASSEE","Menage","bool_house_grows_cashcrop",4,"Housing Characteristics"
"1570",19,"FORET CLASSEE","Menage","bool_house_grows_other",6,"Housing Characteristics"
"1571",19,"FORET CLASSEE","Menage","bool_house_grows_traditional_rice",0,"Housing Characteristics"
"1572",19,"FORET CLASSEE","Menage","bool_house_grows_traditional_irrigated",0,"Housing Characteristics"
"1573",19,"FORET CLASSEE","Menage","bool_house_grows_traditional_rainbed",0,"Housing Characteristics"
"1574",19,"FORET CLASSEE","Menage","bool_house_slash",3,"Housing Characteristics"
"1575",19,"FORET CLASSEE","Menage","bool_house_owns_shoes",2,"Housing Characteristics"
"1576",19,"FORET CLASSEE","Menage","bool_house_owns_landline",0,"Housing Characteristics"
"1577",19,"FORET CLASSEE","Menage","bool_house_owns_radio",1,"Housing Characteristics"
"1578",19,"FORET CLASSEE","Menage","bool_house_owns_table",0,"Housing Characteristics"
"1579",19,"FORET CLASSEE","Menage","bool_house_owns_chair",0,"Housing Characteristics"
"1580",19,"FORET CLASSEE","Menage","bool_house_owns_reads",0,"Housing Characteristics"
"1581",19,"FORET CLASSEE","Menage","bool_house_owns_sofa",0,"Housing Characteristics"
"1582",19,"FORET CLASSEE","Menage","bool_house_owns_tv",0,"Housing Characteristics"
"1583",19,"FORET CLASSEE","Menage","bool_house_owns_cdplayer",0,"Housing Characteristics"
"1584",19,"FORET CLASSEE","Menage","bool_house_owns_tablet",0,"Housing Characteristics"
"1585",19,"FORET CLASSEE","Menage","bool_house_has_internet",0,"Housing Characteristics"
"1586",19,"FORET CLASSEE","Menage","bool_house_has_bankaccount",0,"Housing Characteristics"
"1587",19,"FORET CLASSEE","Menage","bool_water_safe",2,"Water and Sanitation"
"1588",19,"FORET CLASSEE","Menage","alpha_bool_water_boil",0,"Water and Sanitation"
"1589",19,"FORET CLASSEE","Menage","alpha_bool_water_bleach",0,"Water and Sanitation"
"1590",19,"FORET CLASSEE","Menage","alpha_bool_water_cloth",0,"Water and Sanitation"
"1591",19,"FORET CLASSEE","Menage","alpha_bool_water_filter",0,"Water and Sanitation"
"1592",19,"FORET CLASSEE","Menage","alpha_bool_water_solar",0,"Water and Sanitation"
"1593",19,"FORET CLASSEE","Menage","alpha_bool_water_disinfection",0,"Water and Sanitation"
"1594",19,"FORET CLASSEE","Menage","alpha_bool_water_other",0,"Water and Sanitation"
"1595",19,"FORET CLASSEE","Menage","bool_mosq_net",6,"Possession and Use of Mosquito Nets"
"1596",19,"FORET CLASSEE","Menage","bool_mosq_net_reason_scared",6,"Possession and Use of Mosquito Nets"
"1597",19,"FORET CLASSEE","Menage","bool_mosq_net_reason_fish",0,"Possession and Use of Mosquito Nets"
"1598",19,"FORET CLASSEE","Menage","bool_mosq_net_reason_poultry",0,"Possession and Use of Mosquito Nets"
"1599",19,"FORET CLASSEE","Menage","bool_mosq_net_reason_other",0,"Possession and Use of Mosquito Nets"
"1600",19,"FORET CLASSEE","Menage","bool_avoid_mosq_ways",0,"Possession and Use of Mosquito Nets"
"1601",19,"FORET CLASSEE","Menage","alpha_bool_mosq_otherway_spray",0,"Possession and Use of Mosquito Nets"
"1602",19,"FORET CLASSEE","Menage","alpha_bool_mosq_otherway_puddles",0,"Possession and Use of Mosquito Nets"
"1603",19,"FORET CLASSEE","Menage","alpha_bool_mosq_otherway_bushes",0,"Possession and Use of Mosquito Nets"
"1604",19,"FORET CLASSEE","Menage","alpha_bool_mosq_otherway_repell",0,"Possession and Use of Mosquito Nets"
"1605",19,"FORET CLASSEE","Menage","alpha_bool_mosq_otherway_other",0,"Possession and Use of Mosquito Nets"
"1606",19,"FORET CLASSEE","Menage","bool_health_diarrhea",0,"Health Care and Treatment"
"1607",19,"FORET CLASSEE","Menage","bool_health_fever",3,"Health Care and Treatment"
"1608",19,"FORET CLASSEE","Menage","bool_health_cough",0,"Health Care and Treatment"
"1609",19,"FORET CLASSEE","Menage","alpha_bool_health_hospital",0,"Health Care and Treatment"
"1610",19,"FORET CLASSEE","Menage","alpha_bool_health_center",0,"Health Care and Treatment"
"1611",19,"FORET CLASSEE","Menage","alpha_bool_health_post",0,"Health Care and Treatment"
"1612",19,"FORET CLASSEE","Menage","alpha_bool_health_comm",0,"Health Care and Treatment"
"1613",19,"FORET CLASSEE","Menage","alpha_bool_health_clinic",0,"Health Care and Treatment"
"1614",19,"FORET CLASSEE","Menage","alpha_bool_health_public_other",0,"Health Care and Treatment"
"1615",19,"FORET CLASSEE","Menage","alpha_bool_health_private_clinic",0,"Health Care and Treatment"
"1616",19,"FORET CLASSEE","Menage","alpha_bool_health_private_dr",0,"Health Care and Treatment"
"1617",19,"FORET CLASSEE","Menage","alpha_bool_health_pharmacy",0,"Health Care and Treatment"
"1618",19,"FORET CLASSEE","Menage","alpha_bool_health_officer",0,"Health Care and Treatment"
"1619",19,"FORET CLASSEE","Menage","alpha_bool_health_mobile",0,"Health Care and Treatment"
"1620",19,"FORET CLASSEE","Menage","alpha_bool_health_private_other",0,"Health Care and Treatment"
"1621",19,"FORET CLASSEE","Menage","alpha_bool_health_family",0,"Health Care and Treatment"
"1622",19,"FORET CLASSEE","Menage","alpha_bool_health_shop",0,"Health Care and Treatment"
"1623",19,"FORET CLASSEE","Menage","alpha_bool_health_traditional",0,"Health Care and Treatment"
"1624",19,"FORET CLASSEE","Menage","alpha_bool_health_other",0,"Health Care and Treatment"
"1625",19,"FORET CLASSEE","Menage","bool_health_treat",4,"Health Care and Treatment"
"1626",19,"FORET CLASSEE","Menage","bool_health_cost_transport",1,"Health Care and Treatment"
"1627",19,"FORET CLASSEE","Menage","bool_health_cost_medicine",4,"Health Care and Treatment"
"1628",19,"FORET CLASSEE","Menage","bool_health_cost_service",3,"Health Care and Treatment"
"1629",19,"FORET CLASSEE","Menage","bool_health_cost_afford",1,"Health Care and Treatment"
"1630",19,"FORET CLASSEE","Menage","bool_health_cost_main_transport",0,"Health Care and Treatment"
"1631",19,"FORET CLASSEE","Menage","bool_health_cost_main_medicine",1,"Health Care and Treatment"
"1632",19,"FORET CLASSEE","Menage","bool_health_cost_main_service",0,"Health Care and Treatment"
"1633",19,"FORET CLASSEE","Menage","bool_health_cost_main_other",0,"Health Care and Treatment"
"1634",19,"FORET CLASSEE","Menage","bool_food_supply",5,"Food Security"
"1635",19,"FORET CLASSEE","Menage","bool_food_runout",0,"Food Security"
"1636",19,"FORET CLASSEE","Menage","bool_food_hungry",0,"Food Security"
"1637",19,"FORET CLASSEE","Menage","bool_food_skipmeals",0,"Food Security"
"1638",19,"FORET CLASSEE","Menage","bool_food_norice",5,"Food Security"
"1639",19,"FORET CLASSEE","Menage","alpha_bool_food_january",0,"Food Security"
"1640",19,"FORET CLASSEE","Menage","alpha_bool_food_february",0,"Food Security"
"1641",19,"FORET CLASSEE","Menage","alpha_bool_food_march",0,"Food Security"
"1642",19,"FORET CLASSEE","Menage","alpha_bool_food_april",0,"Food Security"
"1643",19,"FORET CLASSEE","Menage","alpha_bool_food_may",0,"Food Security"
"1644",19,"FORET CLASSEE","Menage","alpha_bool_food_june",0,"Food Security"
"1645",19,"FORET CLASSEE","Menage","alpha_bool_food_july",0,"Food Security"
"1646",19,"FORET CLASSEE","Menage","alpha_bool_food_august",0,"Food Security"
"1647",19,"FORET CLASSEE","Menage","alpha_bool_food_september",0,"Food Security"
"1648",19,"FORET CLASSEE","Menage","alpha_bool_food_october",0,"Food Security"
"1649",19,"FORET CLASSEE","Menage","alpha_bool_food_november",0,"Food Security"
"1650",19,"FORET CLASSEE","Menage","alpha_bool_food_december",0,"Food Security"
"1651",19,"FORET CLASSEE","Menage","alpha_bool_food_dontknow",0,"Food Security"
"1652",19,"FORET CLASSEE","Menage","alpha_bool_food_notconcerned",0,"Food Security"
"1653",19,"FORET CLASSEE","Menage","bool_food_eatpotatos",0,"Food Security"
"1654",19,"FORET CLASSEE","Menage","bool_food_eatvia",0,"Food Security"
"1655",19,"FORET CLASSEE","Menage","bool_food_eatother",3,"Food Security"
"1656",19,"FORET CLASSEE","Menage","bool_food_soldassets",5,"Food Security"
"1657",19,"FORET CLASSEE","Menage","bool_food_sold_specify",0,"Food Security"
"1658",19,"FORET CLASSEE","Menage","bool_food_care_or_eat",1,"Food Security"
"1659",19,"FORET CLASSEE","Menage","alt_bool_food_care_or_eat_choice",1,"Food Security"
"1660",19,"FORET CLASSEE","Menage","bool_forest_entered",6,"Forest Use"
"1661",19,"FORET CLASSEE","Menage","bool_forest_coastalplottwo",1,"Forest Use"
"1662",19,"FORET CLASSEE","Menage","bool_forest_plotone",0,"Forest Use"
"1663",19,"FORET CLASSEE","Menage","bool_forest_classified",6,"Forest Use"
"1664",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_rice",0,"Forest Use"
"1665",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_mahampy",0,"Forest Use"
"1666",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_travel",0,"Forest Use"
"1667",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_hunting",0,"Forest Use"
"1668",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_cuttree",0,"Forest Use"
"1669",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_collecttree",0,"Forest Use"
"1670",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_fruitgathering",0,"Forest Use"
"1671",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_catchbird",0,"Forest Use"
"1672",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_harvestdonkey",0,"Forest Use"
"1673",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_digtavolo",0,"Forest Use"
"1674",19,"FORET CLASSEE","Menage","alpha_bool_forest_reason_other",0,"Forest Use"
"1675",19,"FORET CLASSEE","Menage","bool_forest_reason_other_rice",0,"Forest Use"
"1676",19,"FORET CLASSEE","Menage","bool_forest_reason_other_mahampy",0,"Forest Use"
"1677",19,"FORET CLASSEE","Menage","bool_forest_reason_other_travel",0,"Forest Use"
"1678",19,"FORET CLASSEE","Menage","bool_forest_reason_other_hunting",0,"Forest Use"
"1679",19,"FORET CLASSEE","Menage","bool_forest_reason_other_cuttree",0,"Forest Use"
"1680",19,"FORET CLASSEE","Menage","bool_forest_reason_other_collecttree",1,"Forest Use"
"1681",19,"FORET CLASSEE","Menage","bool_forest_reason_other_fruitgathering",0,"Forest Use"
"1682",19,"FORET CLASSEE","Menage","bool_forest_reason_other_catchbird",0,"Forest Use"
"1683",19,"FORET CLASSEE","Menage","bool_forest_reason_other_harvestdonkey",0,"Forest Use"
"1684",19,"FORET CLASSEE","Menage","bool_forest_reason_other_digtavolo",0,"Forest Use"
"1685",19,"FORET CLASSEE","Menage","bool_forest_reason_other_other",0,"Forest Use"
"1686",19,"FORET CLASSEE","Menage","bool_forest_notentered_noneed",0,"Forest Use"
"1687",19,"FORET CLASSEE","Menage","bool_forest_notentered_notauthorized",0,"Forest Use"
"1688",19,"FORET CLASSEE","Menage","bool_forest_notentered_fear",0,"Forest Use"
"1689",19,"FORET CLASSEE","Menage","bool_forest_notentered_opportunity",0,"Forest Use"
"1690",19,"FORET CLASSEE","Menage","bool_forest_notentered_far",0,"Forest Use"
"1691",19,"FORET CLASSEE","Menage","bool_forest_notentered_other",0,"Forest Use"
"1692",19,"FORET CLASSEE","Menage","bool_forest_pay_healthcare",0,"Health Care and Treatment"
"1693",19,"FORET CLASSEE","Menage","bool_forest_rules",1,"Forest Use"
"1694",19,"FORET CLASSEE","Menage","bool_forest_advantages",6,"Forest Use"
"1695",19,"FORET CLASSEE","Menage","bool_forest_advantages_water",4,"Forest Use"
"1696",19,"FORET CLASSEE","Menage","bool_forest_advantages_protein",0,"Forest Use"
"1697",19,"FORET CLASSEE","Menage","bool_forest_advantages_construction",4,"Forest Use"
"1698",19,"FORET CLASSEE","Menage","bool_forest_advantages_firewood",4,"Forest Use"
"1699",19,"FORET CLASSEE","Menage","bool_forest_advantages_fruit",0,"Forest Use"
"1700",19,"FORET CLASSEE","Menage","bool_forest_advantages_seeds",0,"Forest Use"
"1701",19,"FORET CLASSEE","Menage","bool_forest_advantages_medicine",1,"Forest Use"
"1702",19,"FORET CLASSEE","Menage","bool_forest_advantages_cleanair",1,"Forest Use"
"1703",19,"FORET CLASSEE","Menage","bool_forest_advantages_rain",5,"Forest Use"
"1704",19,"FORET CLASSEE","Menage","bool_forest_advantages_shade",0,"Forest Use"
"1705",19,"FORET CLASSEE","Menage","bool_forest_advantages_tourism",0,"Forest Use"
"1706",19,"FORET CLASSEE","Menage","bool_forest_advantages_cultural",0,"Forest Use"
"1707",19,"FORET CLASSEE","Menage","bool_forest_advantages_other",0,"Forest Use"
"1708",19,"FORET CLASSEE","Menage","bool_forest_downsides",1,"Forest Use"
"1709",19,"FORET CLASSEE","Menage","bool_forest_downsides_disease",1,"Forest Use"
"1710",19,"FORET CLASSEE","Menage","bool_forest_downsides_animals",1,"Forest Use"
"1711",19,"FORET CLASSEE","Menage","bool_forest_downsides_spirits",0,"Forest Use"
"1712",19,"FORET CLASSEE","Menage","bool_forest_downsides_insects",0,"Forest Use"
"1713",19,"FORET CLASSEE","Menage","bool_forest_downsides_restriction",0,"Forest Use"
"1714",19,"FORET CLASSEE","Menage","bool_forest_downsides_fire",0,"Forest Use"
"1715",19,"FORET CLASSEE","Menage","bool_forest_downsides_other",0,"Forest Use"
"1716",19,"FORET CLASSEE","Menage","bool_forest_threatened",5,"Forest Use"
"1717",19,"FORET CLASSEE","Menage","bool_forest_threats_cuttingtrees",3,"Forest Use"
"1718",19,"FORET CLASSEE","Menage","bool_forest_threats_fires",1,"Forest Use"
"1719",19,"FORET CLASSEE","Menage","bool_forest_threats_agricultureburnt",0,"Forest Use"
"1720",19,"FORET CLASSEE","Menage","bool_forest_threats_wetrice",0,"Forest Use"
"1721",19,"FORET CLASSEE","Menage","bool_forest_threats_charcoal",1,"Forest Use"
"1722",19,"FORET CLASSEE","Menage","bool_forest_threats_hunt",0,"Forest Use"
"1723",19,"FORET CLASSEE","Menage","bool_forest_threats_other",0,"Forest Use"
"1724",19,"FORET CLASSEE","Menage","bool_forest_protect",6,"Forest Use"
"1725",19,"FORET CLASSEE","Menage","bool_forest_protect_water",6,"Forest Use"
"1726",19,"FORET CLASSEE","Menage","bool_forest_protect_mosquitos",3,"Possession and Use of Mosquito Nets"
"1727",19,"FORET CLASSEE","Menage","bool_forest_protect_tourism",2,"Forest Use"
"1728",19,"FORET CLASSEE","Menage","bool_forest_protect_rain",6,"Forest Use"
"1729",19,"FORET CLASSEE","Menage","bool_forest_protect_shade",6,"Forest Use"
"1730",19,"FORET CLASSEE","Menage","bool_forest_protect_agriculture",6,"Forest Use"
"1731",19,"FORET CLASSEE","Menage","bool_forest_acceptable_cuttrees",2,"Forest Use"
"1732",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_endanger",4,"Forest Use"
"1733",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_various",3,"Forest Use"
"1734",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_sell",2,"Forest Use"
"1735",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_illegal",3,"Forest Use"
"1736",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_customary",2,"Forest Use"
"1737",19,"FORET CLASSEE","Menage","bool_forest_acceptable_no_other",0,"Forest Use"
"1738",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_endanger",2,"Forest Use"
"1739",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_various",2,"Forest Use"
"1740",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_needs",2,"Forest Use"
"1741",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_house",2,"Housing Characteristics"
"1742",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_customary",0,"Forest Use"
"1743",19,"FORET CLASSEE","Menage","bool_forest_acceptable_yes_other",0,"Forest Use"
"1744",19,"FORET CLASSEE","Menage","bool_forest_eat_lemur",1,"Forest Use"
"1745",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts",0,"Forest Use"
"1746",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_no",0,"Forest Use"
"1747",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_notcuttingtrees",0,"Forest Use"
"1748",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_nothunting",0,"Forest Use"
"1749",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_stillneed",0,"Forest Use"
"1750",19,"FORET CLASSEE","Menage","alpha_bool_forest_stop_ifcosts_other",0,"Forest Use"
